KODERS,NAMARS,VVIP,VIP,KELASI,KELASII,KELASIII,ICU,PICU,NICU,TTBAYIBARULAHIR,HCU,ICCU,IGD,TTOPERASI,TTISOLASI,DOKTERUMUM,DSPOG,DSPPD,DSPB,DSPRAD,DSPRM,DSPAN,DSPJP,DSPM,DSPTHT,DSPPK,DSPPARU,DSPBEDAHTHORAKS,DSPBEDAHANAK,DSPBEDAHORTHOPEDI,DOKTERSPA,DOKTERSKOPUKASI,DOKTERSPOROLUGI,DOKTERSPORTHOPEDI,DOKTERSPKULITDANKELAMIN,DOKTERSPFORENSIK,DOKTERSPPSIKIATRI,DOKTERSPOFTHALMOLOGI,DOKTERSPPATOLOGIANATOMI,DOKTERSPKESJIWA,DOKTERSPSARAF,DOKTERSPLAINNYA,DOKTERSPBEDAHSARAF,DOKTERSPBEDAHPLASTIK,DOKTERSUBSPESIALIS,DOKTERGIGI,DOKTERSPBEDAHMULUT,DOKTERSPKONSERVASU,DOKTERSPPENYAKITMULUT,DOKTERSPRADIOLOGI,DOKTERGIGISPKARANGGIGI,DOKTERGIGISPANAK,DOKTERGIGISPGIGITIRUAN,DOKTERGIGISPGIGIPERIODONISA,DOKTERGIGISPGIGILAINNYA,NERS,PERAWATBEDAH,PERAWATMATERNITAS,PERAWATKOMUNITAS,PERAWATGIGI,PERAWATAMNESTI,PERAWATANAK,PERAWATLAINNYA,BIDANPENDIDIK,BIDANKLINIK,APOTEKER,ANALISFARMASI,RADIOGRAFER,RADIOTERAPIS,ELEKTROMEDIS,TEKNISIGIGI,ANALISISKESEHATAN,REFRAKSIONIS,REKAMMEDIK,ORTOTIK,TEKNISITRANSFUSIDARAH,TEKNISIKARDIOVASKULAR,EPIDEMOLOGI,PROMOSIKESEHATAN,PERILAKU,KESJA,ADMINISTRASIKESEHATAN,BIOSTATISTIK,REPRODUKSI,INFORMASIKESEHATAN,KEMASLAINNYA,SANITASI,ENTOMOLOGI,MIKROBIOLOGI,KESEHATANLINGKUNGAN,TERAPIWICARA,NUTRISIONIS,DIETSIEN,FISIOTERAPI,TERAPIOKUPASI,AKUPUNTURIS,MEJAOPERASI,MESINANESTESI,VENTILATOR,INKUBATOR,BLUELIGHT,USG,XRAY,MRI,EEG,EKG,DEFIBERATOR,AUTOCLAV,SIMRS,AMBULAN,BANKDARAH
3674014,RSHerminaSerpong,5,4,10,12,21,2,2,4,10,0,0,6,2,1,13,6,3,3,1,2,3,1,2,2,1,2,0,0,0,6,0,1,1,1,0,0,0,0,0,3,1,0,0,0,2,0,1,0,0,0,1,1,0,0,13,0,0,0,2,0,0,61,0,0,3,7,3,0,1,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,2,3,2,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3674157,RSMedikaBSD,2,11,28,13,16,4,0,3,8,0,0,7,4,2,12,3,5,3,2,2,2,3,1,3,2,1,1,0,2,4,0,2,2,1,0,0,0,0,1,2,0,2,0,3,5,1,1,1,0,0,1,0,1,0,21,8,0,0,1,0,0,50,0,1,3,9,5,0,1,0,6,0,5,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3674168,RSUmumDaerahKotaTangerangSelatan,0,0,0,25,73,3,0,6,11,0,0,9,2,16,36,3,3,3,1,2,3,0,2,1,2,3,0,0,2,2,0,0,0,1,0,0,0,0,2,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,152,0,51,7,7,0,0,0,0,10,1,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
3674006,RSSyarifHidayatullah,0,6,14,22,12,1,0,0,2,1,0,7,2,2,20,4,3,3,3,2,4,2,3,3,1,2,0,0,0,5,0,1,2,3,0,0,0,1,0,2,2,0,0,1,7,1,1,0,0,0,2,0,0,0,12,5,0,0,6,0,15,26,0,11,1,17,6,0,1,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3674007,RSHerminaCiputat,10,3,14,15,20,3,3,3,10,0,0,10,2,3,10,24,5,2,4,3,6,1,3,3,1,1,0,1,0,26,0,1,1,3,0,1,0,1,1,2,1,0,0,9,4,1,3,0,0,0,5,1,1,0,19,11,0,0,4,0,21,67,0,0,29,4,13,2,0,1,0,11,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,2,0,5,4,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3674056,RSIslamAsshobirin,0,2,3,24,26,3,0,0,12,0,0,4,3,4,10,2,2,2,1,0,1,1,1,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,6,0,0,1,0,3,22,0,10,2,5,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3603201,RSKhususTHTBedahKLProklamasiBSD,0,2,10,4,9,0,0,0,0,2,0,1,10,0,5,0,1,0,1,1,5,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,12,0,0,3,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0
3674004,RSPermataPamulang,2,9,14,18,20,1,0,0,4,3,0,5,8,2,9,4,3,2,2,1,2,0,1,2,1,3,0,0,0,7,0,0,1,1,0,0,0,0,0,1,0,0,0,3,7,1,1,0,0,0,0,0,0,0,23,5,0,0,2,0,0,40,3,8,2,3,4,0,1,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,3,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3674009,RSAriaSentraMedika,0,3,9,6,16,2,0,0,12,2,0,3,2,0,5,2,2,2,2,0,2,0,1,1,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,25,1,2,1,4,1,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3674012,RSBundaDalima,1,5,14,16,20,0,0,0,12,4,0,1,3,3,11,3,2,2,1,0,2,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,6,25,3,3,2,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,7,0,0,1,0,1,0,0,1,1,1,0,2,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3674016,RSInsanPermata,0,8,8,14,24,1,2,2,4,2,0,5,1,1,9,2,2,2,1,1,2,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,11,2,0,0,0,0,0,22,0,17,2,0,2,0,1,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3603034,RSIbudanAnakLestari,6,6,14,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674071,RSKhususJiwaDharmaGraha,5,15,20,15,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3603093,RSIbudanAnakPutraDalima,4,4,1,2,6,0,0,0,6,2,0,3,1,1,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,2,2,2,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3674193,RSBuahHatiCiputat,3,12,16,17,18,3,0,0,30,0,0,7,3,1,10,7,2,2,1,0,2,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,80,0,0,3,0,2,0,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
3674003,RSBersalinPermataSaranaHusada,2,3,6,6,12,0,0,0,29,0,0,2,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
3674171,RSIbudanAnakCintaKasih,0,0,9,12,20,0,0,0,37,0,0,6,2,2,5,4,1,1,1,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,9,0,0,2,12,2,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
3674008,RSIbudanAnakCitraAnanda,1,1,1,2,3,0,0,0,8,0,0,3,1,0,5,4,1,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
3674011,RSIbudanAnakDhia,0,3,5,10,5,0,0,0,4,0,0,2,1,0,5,3,1,0,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
3674013,RSIbudanAnakBuahHatiPamulang,2,8,6,16,12,0,0,0,21,0,0,4,2,2,5,4,1,1,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,38,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
3674015,RSIbudanAnakVitalaya,2,8,9,1,2,0,0,0,3,0,0,5,1,1,5,3,1,1,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,10,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
3671216,RSRumahIndonesiaSehat,0,4,8,15,22,1,0,0,26,3,0,5,2,2,9,4,3,2,1,0,3,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,8,5,0,0,2,0,5,15,0,0,2,0,3,0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3674019,RSIAPrimaMedika,0,0,2,6,15,0,0,0,2,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
